EXERCICE,D_R,I_F,ORDRE_O_N,CODE_CHAPITRE,LIBELLE_CHAPITRE,CODE_SS_FONCTION,LIBELLE_SS_FONCTION,CODE_ARTICLE,LIBELLE_ARTICLE,MONTANT
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,254,Médecine scolaire,60623,ALIMENTATION,200
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,254,Médecine scolaire,60628,AUTRES FOURNITURES NON STOCKEES,11400
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,254,Médecine scolaire,6065,"LIVRES, DISQUES, CASSETTES",1000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,254,Médecine scolaire,6068,AUTRES MATIERES ET FOURNITURES,2600
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,254,Médecine scolaire,6236,CATALOGUES ET IMPRIMES,4300
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,255,Autres enseignements,60221,ACHATS STOCKES/AUTRES APPROVISIONNEMENTS/COMBUSTIBLES CARBUR,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,255,Autres enseignements,6042,ACHAT DE PRESTATIONS DE SERVICES,94000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,255,Autres enseignements,60622,CARBURANTS,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,255,Autres enseignements,60623,ALIMENTATION,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,255,Autres enseignements,60632,FOURNITURES DE PETIT EQUIPEMENT,10200
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,255,Autres enseignements,6064,FOURNITURES ADMINISTRATIVES,1000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,255,Autres enseignements,6065,"LIVRES, DISQUES, CASSETTES",23900
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,255,Autres enseignements,6068,AUTRES MATIERES ET FOURNITURES,9500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,255,Autres enseignements,611,CONTRATS PRESTATIONS DE SERVICES AVEC ENTREPRISES,5706222
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,255,Autres enseignements,6135,LOCATIONS MOBILIERES,5400
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,255,Autres enseignements,6156,MAINTENANCE,2300
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,255,Autres enseignements,6182,DOCUMENTATION GENERALE ET TECHNIQUE,1100
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,255,Autres enseignements,6228,DIVERS - REMUNERATIONS INTERMEDIAIRES & HONORAIRES,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,255,Autres enseignements,6236,CATALOGUES ET IMPRIMES,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,255,Autres enseignements,6238,"DIVERS - PUBLICITE, RELATIONS PUBLIQUES",0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,255,Autres enseignements,6247,TRANSPORTS COLLECTIFS,255220
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,255,Autres enseignements,6251,VOYAGES ET DEPLACEMENTS,1000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,255,Autres enseignements,6257,RECEPTIONS,6800
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,255,Autres enseignements,6281,CONCOURS DIVERS (COTISATIONS),0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,255,Autres enseignements,6288,DIVERS - AUTRES SERVICES EXTERIEURS,9600
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,6042,ACHAT DE PRESTATIONS DE SERVICES,26800
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,60623,ALIMENTATION,1000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,60631,FOURNITURES D'ENTRETIEN,1200
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,60632,FOURNITURES DE PETIT EQUIPEMENT,14000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,60636,VETEMENTS DE TRAVAIL,5000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,6064,FOURNITURES ADMINISTRATIVES,6600
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,6068,AUTRES MATIERES ET FOURNITURES,17000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,6132,LOCATIONS IMMOBILIERES,1750
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,6135,LOCATIONS MOBILIERES,14462
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,61522,ENTRETIEN ET REPARATIONS - BATIMENTS,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,61558,ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS,31500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,6156,MAINTENANCE,600
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,616,PRIMES D'ASSURANCE,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,6182,DOCUMENTATION GENERALE ET TECHNIQUE,30000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,6185,FRAIS DE COLLOQUES ET SEMINAIRES,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,6228,DIVERS - REMUNERATIONS INTERMEDIAIRES & HONORAIRES,4500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,6231,ANNONCES ET INSERTIONS,5000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,6236,CATALOGUES ET IMPRIMES,16500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,6241,TRANSPORT DE BIENS,9000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,6247,TRANSPORTS COLLECTIFS,11500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,6251,VOYAGES ET DEPLACEMENTS,32700
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,6255,FRAIS DE DEMENAGEMENT,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,6257,RECEPTIONS,15600
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,6261,FRAIS D'AFFRANCHISSEMENTS,1000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,6281,CONCOURS DIVERS (COTISATIONS),1200
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,637,"AUTRES IMPOTS, TAXES (AUTRES ORGANISMES)",5800
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,312,Culture - Arts plastiques et autres activités,6042,ACHAT DE PRESTATIONS DE SERVICES,6000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,312,Culture - Arts plastiques et autres activités,60621,COMBUSTIBLES,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,312,Culture - Arts plastiques et autres activités,60623,ALIMENTATION,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,312,Culture - Arts plastiques et autres activités,60632,FOURNITURES DE PETIT EQUIPEMENT,500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,312,Culture - Arts plastiques et autres activités,6064,FOURNITURES ADMINISTRATIVES,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,312,Culture - Arts plastiques et autres activités,6065,"LIVRES, DISQUES, CASSETTES",0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,312,Culture - Arts plastiques et autres activités,6068,AUTRES MATIERES ET FOURNITURES,2500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,312,Culture - Arts plastiques et autres activités,6135,LOCATIONS MOBILIERES,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,312,Culture - Arts plastiques et autres activités,61558,ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS,1000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,312,Culture - Arts plastiques et autres activités,6156,MAINTENANCE,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,312,Culture - Arts plastiques et autres activités,616,PRIMES D'ASSURANCE,800
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,312,Culture - Arts plastiques et autres activités,6182,DOCUMENTATION GENERALE ET TECHNIQUE,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,312,Culture - Arts plastiques et autres activités,6231,ANNONCES ET INSERTIONS,1000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,312,Culture - Arts plastiques et autres activités,6236,CATALOGUES ET IMPRIMES,25000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,312,Culture - Arts plastiques et autres activités,6237,PUBLICATIONS,10000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,312,Culture - Arts plastiques et autres activités,6247,TRANSPORTS COLLECTIFS,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,312,Culture - Arts plastiques et autres activités,6251,VOYAGES ET DEPLACEMENTS,1200
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,312,Culture - Arts plastiques et autres activités,6257,RECEPTIONS,1000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,312,Culture - Arts plastiques et autres activités,637,"AUTRES IMPOTS, TAXES (AUTRES ORGANISMES)",0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,313,Culture - Théâtres,6042,ACHAT DE PRESTATIONS DE SERVICES,1500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,6042,ACHAT DE PRESTATIONS DE SERVICES,141350
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,60623,ALIMENTATION,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,60631,FOURNITURES D'ENTRETIEN,800
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,60632,FOURNITURES DE PETIT EQUIPEMENT,700
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,60636,VETEMENTS DE TRAVAIL,500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,6064,FOURNITURES ADMINISTRATIVES,11700
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,6065,"LIVRES, DISQUES, CASSETTES",647000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,6068,AUTRES MATIERES ET FOURNITURES,107500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,6135,LOCATIONS MOBILIERES,1400
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,61558,ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS,2400
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,6156,MAINTENANCE,24200
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,616,PRIMES D'ASSURANCE,600
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,6188,AUTRES FRAIS DIVERS,2500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,6231,ANNONCES ET INSERTIONS,1500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,6233,FOIRES ET EXPOSITIONS,2000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,6236,CATALOGUES ET IMPRIMES,15000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,6237,PUBLICATIONS,2500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,6241,TRANSPORT DE BIENS,1600
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,6247,TRANSPORTS COLLECTIFS,2500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,6251,VOYAGES ET DEPLACEMENTS,3600
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,6257,RECEPTIONS,8000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,6261,FRAIS D'AFFRANCHISSEMENTS,100
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,6281,CONCOURS DIVERS (COTISATIONS),700
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,637,"AUTRES IMPOTS, TAXES (AUTRES ORGANISMES)",1800
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,6042,ACHAT DE PRESTATIONS DE SERVICES,207450
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,60623,ALIMENTATION,2800
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,60631,FOURNITURES D'ENTRETIEN,2000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,60632,FOURNITURES DE PETIT EQUIPEMENT,11550
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,60636,VETEMENTS DE TRAVAIL,15500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,6064,FOURNITURES ADMINISTRATIVES,16650
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,6065,"LIVRES, DISQUES, CASSETTES",11440
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,6068,AUTRES MATIERES ET FOURNITURES,80330
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,6135,LOCATIONS MOBILIERES,54230
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,61522,ENTRETIEN ET REPARATIONS - BATIMENTS,200
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,61558,ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS,6450
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,6156,MAINTENANCE,17400
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,616,PRIMES D'ASSURANCE,35500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,617,ETUDES ET RECHERCHES,20000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,6182,DOCUMENTATION GENERALE ET TECHNIQUE,32980
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,6231,ANNONCES ET INSERTIONS,60150
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,6233,FOIRES ET EXPOSITIONS,100
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,6236,CATALOGUES ET IMPRIMES,105500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,6237,PUBLICATIONS,1500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,6241,TRANSPORT DE BIENS,197345
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,6244,TRANSPORTS ADMINISTRATIFS,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,6247,TRANSPORTS COLLECTIFS,310
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,6251,VOYAGES ET DEPLACEMENTS,4100
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,6255,FRAIS DE DEMENAGEMENT,85000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,6256,MISSIONS,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,6257,RECEPTIONS,28800
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,6261,FRAIS D'AFFRANCHISSEMENTS,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,6281,CONCOURS DIVERS (COTISATIONS),17450
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,637,"AUTRES IMPOTS, TAXES (AUTRES ORGANISMES)",5700
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,323,Archives,6042,ACHAT DE PRESTATIONS DE SERVICES,13000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,323,Archives,60632,FOURNITURES DE PETIT EQUIPEMENT,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,323,Archives,60636,VETEMENTS DE TRAVAIL,250
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,323,Archives,6064,FOURNITURES ADMINISTRATIVES,2000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,323,Archives,6065,"LIVRES, DISQUES, CASSETTES",2000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,323,Archives,6068,AUTRES MATIERES ET FOURNITURES,13000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,323,Archives,6156,MAINTENANCE,700
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,323,Archives,6182,DOCUMENTATION GENERALE ET TECHNIQUE,1399
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,323,Archives,6236,CATALOGUES ET IMPRIMES,10000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,323,Archives,6247,TRANSPORTS COLLECTIFS,130
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,323,Archives,6257,RECEPTIONS,150
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,323,Archives,6261,FRAIS D'AFFRANCHISSEMENTS,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,323,Archives,6281,CONCOURS DIVERS (COTISATIONS),500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,323,Archives,6283,FRAIS DE NETTOYAGE DES LOCAUX,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,324,Entretien du Patrimoine culturel,6042,ACHAT DE PRESTATIONS DE SERVICES,236000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,324,Entretien du Patrimoine culturel,60632,FOURNITURES DE PETIT EQUIPEMENT,2500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,324,Entretien du Patrimoine culturel,60636,VETEMENTS DE TRAVAIL,1000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,324,Entretien du Patrimoine culturel,6064,FOURNITURES ADMINISTRATIVES,6900
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,324,Entretien du Patrimoine culturel,6065,"LIVRES, DISQUES, CASSETTES",1000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,324,Entretien du Patrimoine culturel,6068,AUTRES MATIERES ET FOURNITURES,2300
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,324,Entretien du Patrimoine culturel,6135,LOCATIONS MOBILIERES,46500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,324,Entretien du Patrimoine culturel,6156,MAINTENANCE,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,324,Entretien du Patrimoine culturel,617,ETUDES ET RECHERCHES,34000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,324,Entretien du Patrimoine culturel,6182,DOCUMENTATION GENERALE ET TECHNIQUE,1500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,324,Entretien du Patrimoine culturel,6236,CATALOGUES ET IMPRIMES,48328
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,324,Entretien du Patrimoine culturel,6241,TRANSPORT DE BIENS,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,324,Entretien du Patrimoine culturel,6247,TRANSPORTS COLLECTIFS,1300
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,324,Entretien du Patrimoine culturel,6251,VOYAGES ET DEPLACEMENTS,7000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,324,Entretien du Patrimoine culturel,6255,FRAIS DE DEMENAGEMENT,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,324,Entretien du Patrimoine culturel,6257,RECEPTIONS,6000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,324,Entretien du Patrimoine culturel,6281,CONCOURS DIVERS (COTISATIONS),11000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,324,Entretien du Patrimoine culturel,6283,FRAIS DE NETTOYAGE DES LOCAUX,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,324,Entretien du Patrimoine culturel,637,"AUTRES IMPOTS, TAXES (AUTRES ORGANISMES)",0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,6042,ACHAT DE PRESTATIONS DE SERVICES,112950
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,60623,ALIMENTATION,800
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,60631,FOURNITURES D'ENTRETIEN,2000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,60632,FOURNITURES DE PETIT EQUIPEMENT,4400
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,60636,VETEMENTS DE TRAVAIL,5000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,6064,FOURNITURES ADMINISTRATIVES,34000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,6065,"LIVRES, DISQUES, CASSETTES",31000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,6068,AUTRES MATIERES ET FOURNITURES,5000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,611,CONTRATS PRESTATIONS DE SERVICES AVEC ENTREPRISES,145000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,6135,LOCATIONS MOBILIERES,23500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,61558,ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS,5500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,6156,MAINTENANCE,17500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,617,ETUDES ET RECHERCHES,20000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,6182,DOCUMENTATION GENERALE ET TECHNIQUE,2100
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,6184,VERSEMENTS A DES ORGANISMES DE FORMATION,3000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,6185,FRAIS DE COLLOQUES ET SEMINAIRES,500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,6226,HONORAIRES,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,6231,ANNONCES ET INSERTIONS,34000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,6236,CATALOGUES ET IMPRIMES,127600
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,6237,PUBLICATIONS,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,6241,TRANSPORT DE BIENS,500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,6244,TRANSPORTS ADMINISTRATIFS,500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,6247,TRANSPORTS COLLECTIFS,8700
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,6251,VOYAGES ET DEPLACEMENTS,2000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,6257,RECEPTIONS,5400
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,6281,CONCOURS DIVERS (COTISATIONS),1650
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,6282,FRAIS DE GARDIENNAGE,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,6283,FRAIS DE NETTOYAGE DES LOCAUX,576000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,637,"AUTRES IMPOTS, TAXES (AUTRES ORGANISMES)",2500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,411,"Salles de sport, gymnases",6042,ACHAT DE PRESTATIONS DE SERVICES,46263
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,411,"Salles de sport, gymnases",60623,ALIMENTATION,3250
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,411,"Salles de sport, gymnases",60628,AUTRES FOURNITURES NON STOCKEES,2300
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,411,"Salles de sport, gymnases",60631,FOURNITURES D'ENTRETIEN,96900
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,411,"Salles de sport, gymnases",60632,FOURNITURES DE PETIT EQUIPEMENT,69150
